Game Completed Date,User ID,Team,Outcome,Task Completed,All Tasks Completed,Murdered,Imposter Kills,Game Length,Ejected,Sabotages Fixed,Time to complete all tasks,Rank Change,Region,Game Code
2020-12-18 03:23:49,19,Crewmate,Win,7.0,Yes,Yes,,1479,No,0.0,19m 56s,++,NA , HFMJHF
2020-12-18 02:57:51,19,Crewmate,Win,4.0,No,Yes,,279,No,0.0,,,NA , HFMJHF
2020-12-18 02:35:03,19,Crewmate,Win,7.0,Yes,No,,1722,No,1.0,28m 41s,++,NA , FIKXMF
2020-12-18 02:05:04,19,Crewmate,Loss,7.0,Yes,Yes,,861,No,0.0,10m 34s,--,NA , FIKXMF
2020-12-18 01:24:36,19,Crewmate,Win,5.0,No,Yes,,728,No,1.0,,++,NA , MOQFDF
2020-12-05 00:02:04,19,Crewmate,Loss,3.0,No,No,,634,No,2.0,,---,NA , UMZNVF
2020-12-04 23:34:33,19,Crewmate,Loss,5.0,No,Yes,,1093,No,0.0,,---,NA , JPSWVF
2020-12-04 23:15:30,19,Imposter,Win,,,,2.0,783,No,,,+++,NA , JPSWVF
2020-12-03 03:19:15,19,Crewmate,Win,7.0,Yes,Yes,,1180,No,0.0,10m 12s,++,NA , GHOUHF
2020-12-03 02:56:11,19,Crewmate,Win,5.0,No,No,,726,No,1.0,,++,NA , GHOUHF
2020-12-03 02:43:09,19,Crewmate,Loss,7.0,Yes,Yes,,625,No,0.0,09m 31s,--,NA , GHOUHF
2020-12-03 02:31:52,19,Crewmate,Win,6.0,No,Yes,,583,No,0.0,,++,NA , GHOUHF
2020-12-03 02:21:21,19,Crewmate,Loss,3.0,No,Yes,,263,No,0.0,,,NA , GHOUHF
2020-12-03 02:08:02,19,Crewmate,Loss,5.0,No,Yes,,843,No,0.0,,---,NA , GHOUHF
2020-12-03 01:52:53,19,Imposter,Win,,,,3.0,545,No,,,+++,NA , GHOUHF
2020-12-03 01:40:58,19,Imposter,Loss,,,,3.0,671,No,,,-,NA , GHOUHF
2020-12-03 01:23:10,19,Crewmate,Loss,4.0,No,Yes,,471,No,0.0,,---,NA , HVGKBF
2020-12-03 01:13:21,19,Crewmate,Win,2.0,No,No,,362,No,1.0,,++,NA , KGFZPQ
2020-12-03 01:06:21,19,Crewmate,Win,1.0,No,No,,798,No,0.0,,++,NA , KGFZPQ
2020-12-02 15:13:23,19,Crewmate,Win,1.0,No,No,,606,No,1.0,,++,NA , IPXULQ
2020-12-02 15:02:50,19,Crewmate,Win,1.0,No,No,,302,No,0.0,,++,NA , IPXULQ
2020-12-02 14:52:00,19,Crewmate,Loss,2.0,No,No,,225,Yes,0.0,,,NA , EJKNXQ
2020-12-02 14:42:28,19,Crewmate,Win,2.0,No,No,,397,No,2.0,,++,NA , NDARYQ
2020-12-02 14:35:05,19,Crewmate,Win,5.0,No,Yes,,277,No,0.0,,,NA , LWDLCF
2020-12-02 02:54:24,19,Crewmate,Win,8.0,Yes,Yes,,698,No,1.0,11m 28s,++,NA , JYJDDF
2020-12-02 02:41:14,19,Crewmate,Win,8.0,Yes,No,,851,No,0.0,10m 36s,++,NA , JYJDDF
2020-12-02 02:26:32,19,Crewmate,Win,8.0,Yes,Yes,,695,No,0.0,10m 36s,++,NA , JYJDDF
2020-12-02 02:11:35,19,Crewmate,Loss,8.0,Yes,Yes,,441,No,0.0,04m 32s,--,NA , XCBYZF
2020-12-02 02:03:05,19,Crewmate,Win,6.0,No,No,,977,No,0.0,,++,NA , XCBYZF
2020-12-02 01:44:45,19,Crewmate,Loss,5.0,No,Yes,,782,No,4.0,,---,NA , XCBYZF
2020-12-02 01:29:38,19,Crewmate,Loss,5.0,No,Yes,,755,No,0.0,,---,NA , XCBYZF
2020-12-02 01:16:17,19,Crewmate,Win,4.0,No,No,,613,No,0.0,,++,NA , XCBYZF
2020-12-02 01:04:23,19,Imposter,Win,,,,2.0,253,No,,,,NA , DYSIVF
2020-12-02 00:36:24,19,Crewmate,Win,2.0,No,No,,491,No,0.0,,++,NA , YXSNPQ
2020-12-21 19:23:47,20,Crewmate,Win,9.0,Yes,Yes,,1076,No,0.0,07m 50s,++,NA , WDZNJF
2020-12-21 19:03:35,20,Crewmate,Win,1.0,No,No,,312,No,0.0,,++,NA , WDZNJF
2020-12-21 18:55:54,20,Crewmate,Win,2.0,No,Yes,,703,No,0.0,,++,NA , WDZNJF
2020-12-21 18:42:15,20,Crewmate,Win,9.0,Yes,Yes,,654,No,0.0,06m 40s,++,NA , QWNMJF
2020-12-21 18:29:48,20,Crewmate,Loss,5.0,No,No,,1087,No,0.0,,---,NA , QWNMJF
2020-12-21 18:11:02,20,Crewmate,Win,9.0,Yes,No,,739,No,0.0,08m 32s,++,NA , QWNMJF
2020-12-21 17:55:54,20,Crewmate,Win,0.0,No,Yes,,159,No,0.0,,,NA , OYMFVF
2020-12-21 17:52:50,20,Crewmate,Win,1.0,No,No,,22,No,1.0,00m 11s,,NA , OYMFVF
2020-12-21 17:30:41,20,Crewmate,Loss,0.0,No,Yes,,120,No,0.0,,,NA , FLDQTQ
2020-12-21 17:27:57,20,Crewmate,Win,4.0,No,Yes,,560,No,0.0,03m 20s,++,NA , FLDQTQ
2020-12-21 17:18:07,20,Imposter,Win,,,,3.0,157,No,,,,NA , FLDQTQ
2020-12-21 17:14:26,20,Crewmate,Loss,2.0,No,No,,120,No,0.0,,,NA , WYAYFF
2020-12-21 15:33:19,20,Crewmate,Win,1.0,No,No,,273,No,2.0,,,NA , WFGEPQ
2020-12-21 15:28:11,20,Crewmate,Win,4.0,No,No,,248,No,0.0,03m 28s,,NA , WFGEPQ
2020-12-21 15:22:56,20,Crewmate,Loss,0.0,No,No,,15,No,0.0,,,NA , WFGEPQ
2020-12-21 15:21:56,20,Imposter,Win,,,,1.0,66,No,,,,NA , WFGEPQ
2020-12-21 15:12:48,20,Crewmate,Loss,1.0,No,No,,71,No,0.0,,,NA , PWCSDF
2020-12-21 15:10:28,20,Crewmate,Loss,1.0,No,No,,22,No,0.0,,,NA , KLJFZF
2020-12-21 15:01:48,20,Crewmate,Win,0.0,No,No,,90,No,0.0,,,NA , DESOJF
2020-12-21 14:59:57,20,Crewmate,Win,0.0,No,No,,100,No,0.0,,,NA , DESOJF
2020-12-21 13:55:56,20,Crewmate,Win,8.0,No,No,,863,No,0.0,,++,NA , JFJPZF
2020-12-21 13:39:28,20,Crewmate,Loss,6.0,No,Yes,,798,No,0.0,,---,NA , JFJPZF
2020-12-21 13:25:37,20,Crewmate,Win,6.0,No,No,,832,No,2.0,,++,NA , JFJPZF
2020-12-21 13:09:14,20,Crewmate,Loss,7.0,No,Yes,,754,No,0.0,,---,NA , JFJPZF
2020-12-21 12:54:36,20,Crewmate,Loss,9.0,Yes,No,,841,No,2.0,09m 11s,--,NA , JFJPZF
2020-12-21 12:37:05,20,Crewmate,Loss,4.0,No,Yes,,461,No,0.0,,---,NA , JFJPZF
2020-12-21 12:25:28,20,Crewmate,Win,9.0,Yes,Yes,,838,No,0.0,08m 26s,++,NA , JFJPZF
2020-12-21 12:06:50,20,Crewmate,Win,6.0,Yes,No,,546,Yes,0.0,06m 16s,++,NA , UKEHYQ
2020-12-20 18:36:27,20,Crewmate,Loss,2.0,No,Yes,,61,No,0.0,,,NA , RJPINF
2020-12-20 18:34:26,20,Imposter,Win,,,,1.0,181,No,,,,NA , RJPINF
2020-12-20 18:30:56,20,Imposter,Loss,,,,0.0,110,Yes,,,,NA , RJPINF
2020-12-20 18:27:14,20,Crewmate,Win,1.0,No,No,,140,No,0.0,,,NA , RJPINF
2020-12-20 18:23:55,20,Crewmate,Loss,1.0,No,No,,141,No,1.0,,,NA , RJPINF
2020-12-20 18:20:34,20,Imposter,Win,,,,1.0,31,No,,,,NA , RJPINF
2020-12-20 18:19:41,20,Crewmate,Loss,0.0,No,No,,416,No,0.0,,,NA , RJPINF
2020-12-20 18:11:43,20,Imposter,Win,,,,2.0,205,No,,,,NA , RJPINF
2020-12-20 18:06:12,20,Crewmate,Loss,2.0,No,No,,221,No,0.0,,,NA , RJPINF
2020-12-20 17:54:14,20,Crewmate,Loss,0.0,No,Yes,,227,No,0.0,,,Europe , LQGWUF
2020-12-20 17:49:20,20,Imposter,Win,,,,3.0,324,No,,,+++,Europe , LQGWUF
2020-12-20 17:43:35,20,Crewmate,Loss,3.0,No,Yes,,209,No,0.0,,,Europe , LQGWUF
2020-12-20 17:37:30,20,Imposter,Win,,,,1.0,119,No,,,,Europe , LQGWUF
2020-12-20 17:33:21,20,Crewmate,Loss,1.0,No,No,,415,Yes,1.0,,---,Europe , LQGWUF
2020-12-20 17:23:38,20,Crewmate,Loss,2.0,No,No,,119,No,0.0,,,Europe , LQGWUF
2020-12-20 17:20:50,20,Crewmate,Loss,1.0,No,Yes,,98,No,0.0,,,Europe , LQGWUF
2020-12-20 17:18:25,20,Crewmate,Win,2.0,No,Yes,,355,No,0.0,,++,Europe , LQGWUF
2020-12-20 17:09:40,20,Crewmate,Win,1.0,No,No,,183,No,1.0,,,Europe , LQGWUF
2020-12-20 16:56:43,20,Crewmate,Win,2.0,No,No,,379,No,0.0,,++,Europe , YXAZWQ
2020-12-20 16:33:47,20,Crewmate,Win,8.0,Yes,Yes,,1287,No,0.0,10m 38s,++,NA , VTLOVF
2020-12-20 16:10:39,20,Crewmate,Loss,4.0,No,Yes,,670,No,0.0,,---,NA , VTLOVF
2020-12-20 15:58:17,20,Crewmate,Win,8.0,Yes,No,,743,No,2.0,11m 42s,++,NA , VTLOVF
2020-12-20 11:31:14,20,Crewmate,Loss,6.0,Yes,Yes,,176,No,0.0,02m 31s,,Europe , KFFDNF
2020-12-20 11:27:39,20,Crewmate,Win,3.0,No,No,,161,No,0.0,,,Europe , KFFDNF
2020-12-20 11:19:03,20,Imposter,Win,,,,2.0,624,No,,,+++,NA , DZZFDF
2020-12-20 11:07:54,20,Crewmate,Win,1.0,No,No,,116,No,0.0,,,NA , DZZFDF
2020-12-20 11:05:16,20,Imposter,Win,,,,2.0,451,No,,,+++,NA , DZZFDF
2020-12-20 10:50:21,20,Imposter,Win,,,,3.0,417,No,,,+++,NA , DZZFDF
2020-12-20 10:42:50,20,Imposter,Loss,,,,1.0,167,Yes,,,,NA , DZZFDF
2020-12-20 10:39:46,20,Crewmate,Win,5.0,No,Yes,,191,No,1.0,,,NA , DZZFDF
2020-12-20 10:35:45,20,Crewmate,Win,0.0,No,No,,75,No,0.0,,,NA , DZZFDF
2020-12-20 10:33:44,20,Imposter,Win,,,,1.0,151,No,,,,NA , DZZFDF
2020-12-20 10:30:11,20,Crewmate,Win,0.0,No,No,,14,No,0.0,,,NA , DZZFDF
2020-12-20 10:25:53,20,Crewmate,Win,2.0,No,No,,220,No,1.0,,,NA , DZZFDF
2020-12-20 10:21:28,20,Crewmate,Loss,6.0,No,Yes,,546,No,1.0,,---,NA , DZZFDF
2020-12-19 18:08:24,20,Crewmate,Loss,3.0,No,Yes,,108,No,0.0,,,NA , HYBICF
2020-12-19 18:05:00,20,Crewmate,Win,2.0,No,No,,35,No,0.0,,,NA , HYBICF
2020-12-19 18:03:49,20,Crewmate,Win,8.0,Yes,No,,578,Yes,0.0,08m 03s,++,NA , HYBICF
2020-12-19 17:53:31,20,Crewmate,Win,8.0,Yes,Yes,,536,No,0.0,06m 23s,++,NA , HYBICF
2020-12-19 17:43:36,20,Crewmate,Win,8.0,Yes,No,,596,No,0.0,06m 39s,++,NA , HYBICF
2020-12-19 17:29:47,20,Imposter,Win,,,,1.0,287,No,,,,NA , HAKPCF
2020-12-19 17:24:32,20,Crewmate,Win,4.0,No,No,,222,No,0.0,,,NA , HAKPCF
2020-12-19 17:20:04,20,Imposter,Win,,,,1.0,619,No,,,+++,NA , HAKPCF
2020-12-19 17:08:40,20,Imposter,Loss,,,,0.0,463,Yes,,,--,NA , HAKPCF
2020-12-13 21:12:09,21,Crewmate,Win,6.0,No,No,,500,No,0.0,,++,Europe , AHNVOF
2020-12-13 21:03:19,21,Crewmate,Loss,7.0,Yes,Yes,,1185,No,1.0,05m 15s,--,Europe , AHNVOF
2020-12-13 20:42:41,21,Crewmate,Win,3.0,No,No,,346,No,0.0,,++,Europe , AHNVOF
2020-12-13 20:21:45,21,Crewmate,Win,4.0,No,No,,177,No,0.0,,,NA , OJHLHF
2020-12-13 14:19:09,21,Crewmate,Win,8.0,Yes,Yes,,926,No,0.0,08m 40s,++,Europe , IWNVWQ
2020-12-13 14:02:26,21,Crewmate,Win,1.0,No,No,,240,No,0.0,,,Europe , IWNVWQ
2020-12-12 21:35:20,21,Imposter,Loss,,,,3.0,1204,No,,,-,Europe , PBLKRQ
2020-12-12 20:39:38,21,Imposter,Loss,,,,4.0,1328,No,,,-,Europe , PBLKRQ
2020-12-12 20:13:07,21,Crewmate,Win,7.0,Yes,No,,1162,No,1.0,17m 35s,++,Europe , PBLKRQ
2020-12-12 19:52:55,21,Crewmate,Loss,7.0,Yes,Yes,,829,No,0.0,09m 17s,--,Europe , PBLKRQ
2020-12-12 19:38:10,21,Crewmate,Win,7.0,Yes,Yes,,1037,No,0.0,09m 02s,++,Europe , PBLKRQ
2020-12-12 19:17:27,21,Imposter,Win,,,,1.0,738,No,,,+++,Europe , PBLKRQ
2020-12-12 19:03:28,21,Imposter,Win,,,,2.0,589,No,,,+++,Europe , PBLKRQ
2020-12-12 18:51:49,21,Imposter,Loss,,,,3.0,905,No,,,-,Europe , PBLKRQ
2020-12-12 18:33:18,21,Imposter,Win,,,,3.0,668,No,,,+++,Europe , PBLKRQ
2020-12-12 14:22:12,21,Crewmate,Win,8.0,Yes,No,,566,No,0.0,06m 44s,++,Europe , CBZUQQ
2020-12-12 14:07:25,21,Crewmate,Win,8.0,Yes,Yes,,1137,No,0.0,09m 23s,++,Europe , CBZUQQ
2020-12-11 16:15:05,21,Crewmate,Win,8.0,Yes,Yes,,1131,No,0.0,08m 26s,++,Europe , BFRJCF
2020-12-11 15:49:30,21,Crewmate,Loss,7.0,Yes,No,,773,No,0.0,09m 07s,--,Europe , BFRJCF
2020-12-11 15:30:33,21,Imposter,Loss,,,,1.0,740,Yes,,,--,Europe , BFRJCF
2020-12-11 15:10:55,21,Crewmate,Win,5.0,No,Yes,,613,No,1.0,,++,Europe , BFRJCF
2020-12-11 14:53:25,21,Crewmate,Win,7.0,Yes,Yes,,1063,No,0.0,11m 59s,++,Europe , BFRJCF
2020-12-08 14:49:42,21,Crewmate,Win,8.0,Yes,Yes,,1244,No,3.0,07m 23s,++,Europe , HKTMKF
2020-12-08 14:27:39,21,Imposter,Loss,,,,2.0,919,No,,,-,Europe , HKTMKF
2020-12-08 14:11:05,21,Imposter,Win,,,,1.0,458,No,,,+++,Europe , HKTMKF
2020-12-08 14:01:43,21,Crewmate,Loss,2.0,No,Yes,,363,No,0.0,,---,Europe , HKTMKF
2020-12-07 16:20:19,21,Crewmate,Win,8.0,Yes,No,,281,No,1.0,02m 47s,,NA , BRUYNF
2020-12-07 16:14:39,21,Imposter,Win,,,,2.0,608,No,,,+++,NA , BRUYNF
2020-12-06 20:26:19,21,Imposter,Loss,,,,5.0,659,No,,,-,Europe , DSYWJF
2020-12-06 20:12:38,21,Crewmate,Win,8.0,Yes,No,,790,No,1.0,09m 36s,++,Europe , DSYWJF
2020-12-06 18:22:06,21,Crewmate,Win,8.0,Yes,No,,936,No,2.0,12m 08s,++,Europe , DSYWJF
2020-12-06 18:00:09,21,Crewmate,Loss,8.0,Yes,Yes,,962,No,0.0,10m 27s,--,Europe , DSYWJF
2020-12-06 17:42:27,21,Imposter,Loss,,,,1.0,254,Yes,,,,Europe , DSYWJF
2020-12-05 17:21:06,21,Crewmate,Win,3.0,No,Yes,,641,No,0.0,,++,NA , BODLCF
2020-12-04 16:55:16,21,Crewmate,Win,1.0,No,No,,753,No,1.0,,++,NA , HEJRIF
2020-12-04 16:41:57,21,Crewmate,Win,7.0,Yes,Yes,,1069,No,2.0,01m 44s,++,NA , HEJRIF
2020-12-04 16:21:57,21,Crewmate,Loss,7.0,Yes,Yes,,910,No,0.0,06m 49s,--,NA , HEJRIF
2020-12-04 16:05:12,21,Crewmate,Loss,7.0,Yes,Yes,,701,No,1.0,06m 33s,--,NA , HEJRIF
2020-12-03 13:26:18,21,Crewmate,Loss,0.0,No,Yes,,149,No,0.0,,,NA , UYMNNF
2020-12-03 12:48:25,21,Crewmate,Win,8.0,Yes,No,,801,No,0.0,10m 02s,++,Europe , GFTTKF
2020-12-03 12:33:39,21,Crewmate,Win,8.0,Yes,Yes,,904,No,0.0,11m 20s,++,Europe , GFTTKF
2020-12-03 12:14:52,21,Crewmate,Loss,8.0,Yes,No,,585,No,1.0,05m 34s,--,Europe , GFTTKF
2020-12-03 11:59:29,21,Imposter,Win,,,,2.0,695,No,,,+++,Europe , GFTTKF
2020-12-03 11:47:00,21,Imposter,Win,,,,2.0,548,No,,,+++,Europe , GFTTKF
2020-12-02 15:05:42,21,Imposter,Win,,,,4.0,1061,No,,,+++,NA , ZLWXDF
2020-12-02 14:46:41,21,Imposter,Win,,,,4.0,841,No,,,+++,NA , ZLWXDF
2020-12-02 14:26:04,21,Crewmate,Loss,7.0,Yes,Yes,,497,No,1.0,02m 09s,--,NA , ZLWXDF
2020-12-02 14:17:04,21,Crewmate,Win,7.0,Yes,Yes,,1236,No,0.0,10m 25s,++,NA , ZLWXDF
2020-12-02 13:56:08,21,Crewmate,Win,7.0,Yes,No,,431,No,0.0,01m 54s,++,NA , ZLWXDF
2020-12-02 13:48:43,21,Crewmate,Win,5.0,No,No,,450,No,0.0,,++,NA , ZLWXDF
2020-12-02 13:39:02,21,Crewmate,Win,7.0,Yes,No,,834,No,0.0,12m 36s,++,NA , ZLWXDF
2020-12-02 13:22:28,21,Crewmate,Loss,7.0,Yes,Yes,,489,No,0.0,05m 09s,--,NA , ZLWXDF
2020-12-01 11:21:39,21,Crewmate,Loss,6.0,No,Yes,,679,No,4.0,,---,NA , SNNGZF
2020-12-01 11:07:41,21,Crewmate,Win,7.0,Yes,Yes,,825,No,0.0,08m 09s,++,NA , SNNGZF
2020-12-01 10:52:24,21,Crewmate,Loss,7.0,Yes,Yes,,858,No,0.0,10m 42s,--,NA , SNNGZF
2020-11-30 16:49:52,21,Crewmate,Loss,8.0,Yes,Yes,,1215,No,4.0,16m 03s,--,NA , HEBKVF
2020-11-30 16:27:33,21,Crewmate,Loss,2.0,No,No,,891,Yes,2.0,,---,NA , RUZNVF
2020-11-30 16:11:43,21,Crewmate,Win,8.0,Yes,No,,990,No,0.0,16m 29s,++,NA , RUZNVF
2020-11-30 15:32:34,21,Crewmate,Win,8.0,Yes,No,,640,No,2.0,09m 01s,++,NA , KLFSZF
2020-11-30 15:18:26,21,Crewmate,Win,8.0,Yes,Yes,,1204,No,1.0,07m 07s,++,NA , KLFSZF
2020-11-30 14:45:28,21,Crewmate,Loss,8.0,Yes,Yes,,952,No,0.0,10m 29s,--,NA , MFLNVF
2020-11-30 14:22:35,21,Crewmate,Win,5.0,No,No,,451,No,0.0,,++,NA , MFLNVF
2020-11-29 22:17:27,21,Imposter,Loss,,,,2.0,755,No,,,-,NA , MSVQUF
2020-11-29 14:49:47,21,Crewmate,Loss,0.0,No,Yes,,354,No,0.0,,,Europe , NZXBDF
2020-11-29 14:42:36,21,Imposter,Win,,,,1.0,764,No,,,+++,Europe , NZXBDF
2020-11-29 14:26:23,21,Crewmate,Loss,3.0,No,No,,672,No,3.0,,---,Europe , NZXBDF
2020-11-29 12:41:24,21,Imposter,Win,,,,2.0,751,No,,,+++,Europe , ODVUBF
2020-11-29 12:22:22,21,Crewmate,Win,7.0,Yes,No,,1122,No,1.0,08m 58s,++,Europe , ODVUBF
2020-11-29 12:03:06,21,Crewmate,Win,3.0,No,No,,438,No,0.0,,++,Europe , ODVUBF
2020-11-29 11:55:00,21,Crewmate,Win,5.0,No,No,,500,No,0.0,,++,Europe , ODVUBF
2020-11-29 11:44:00,21,Crewmate,Loss,7.0,Yes,Yes,,726,No,0.0,08m 18s,--,Europe , ODVUBF
2020-11-29 11:26:56,21,Crewmate,Loss,0.0,No,No,,142,No,0.0,,,Europe , YPCTGF
2020-11-29 11:23:25,21,Crewmate,Loss,7.0,Yes,Yes,,842,No,0.0,08m 23s,--,Europe , YPCTGF
2020-11-29 11:06:56,21,Crewmate,Win,7.0,Yes,Yes,,578,No,0.0,06m 35s,++,Europe , YPCTGF
2020-11-29 10:54:19,21,Crewmate,Win,4.0,No,Yes,,399,No,0.0,,++,Europe , MGDHNF
2020-11-28 23:23:12,21,Crewmate,Loss,8.0,Yes,No,,942,No,1.0,09m 18s,--,NA , LRPCVF
2020-11-28 23:06:31,21,Crewmate,Win,8.0,Yes,No,,960,No,0.0,11m 00s,++,NA , LRPCVF
2020-11-28 22:47:19,21,Crewmate,Loss,8.0,Yes,No,,688,No,0.0,11m 17s,--,NA , LRPCVF
2020-11-28 22:34:19,21,Crewmate,Win,8.0,Yes,Yes,,962,No,1.0,10m 39s,++,NA , LRPCVF
2020-11-28 22:14:26,21,Crewmate,Win,2.0,No,No,,77,No,0.0,,,NA , XYBZDF
2020-11-28 21:54:03,21,Crewmate,Loss,8.0,Yes,No,,923,No,1.0,12m 30s,--,NA , XYBZDF
2020-11-28 21:37:13,21,Crewmate,Loss,5.0,No,Yes,,736,No,0.0,,---,NA , XYBZDF
2020-11-28 17:14:43,21,Crewmate,Loss,7.0,Yes,No,,1110,No,0.0,11m 01s,--,Europe , DJCWJF
2020-11-28 16:55:27,21,Crewmate,Win,4.0,No,No,,809,No,1.0,,++,Europe , DJCWJF
2020-11-28 16:30:47,21,Imposter,Win,,,,2.0,315,No,,,+++,Europe , DJCWJF
2020-11-28 16:22:09,21,Crewmate,Win,7.0,Yes,No,,892,No,0.0,06m 08s,++,Europe , DJCWJF
2020-11-28 16:04:06,21,Crewmate,Win,7.0,Yes,No,,1276,No,0.0,09m 05s,++,Europe , DJCWJF
2020-11-28 15:39:41,21,Crewmate,Loss,7.0,Yes,Yes,,913,No,1.0,05m 44s,--,Europe , DJCWJF
2020-11-28 15:21:54,21,Crewmate,Win,6.0,No,No,,802,No,0.0,,++,Europe , DJCWJF
2020-11-28 15:02:01,21,Crewmate,Loss,7.0,Yes,Yes,,832,No,1.0,09m 19s,--,Europe , DJCWJF
2020-11-28 14:40:53,21,Crewmate,Loss,7.0,Yes,Yes,,1146,No,1.0,05m 14s,--,Europe , DJCWJF
2020-11-28 14:17:53,21,Crewmate,Loss,7.0,Yes,Yes,,879,No,1.0,01m 49s,--,Europe , DJCWJF
2020-11-28 13:59:58,21,Crewmate,Loss,7.0,Yes,Yes,,865,No,0.0,13m 54s,--,Europe , DJCWJF
2020-11-28 13:43:45,21,Crewmate,Win,7.0,Yes,Yes,,1082,No,0.0,17m 11s,++,Europe , DJCWJF
2020-11-28 13:21:37,21,Crewmate,Loss,7.0,Yes,Yes,,1161,No,0.0,06m 33s,--,Europe , DJCWJF
2020-11-28 12:57:06,21,Imposter,Loss,,,,2.0,662,No,,,-,Europe , DJCWJF
2020-11-28 12:43:36,21,Crewmate,Loss,7.0,Yes,Yes,,416,No,0.0,04m 09s,--,Europe , DJCWJF
2020-11-28 12:32:44,21,Crewmate,Win,7.0,Yes,Yes,,1326,No,0.0,06m 31s,++,Europe , DJCWJF
2020-11-28 12:09:02,21,Crewmate,Loss,7.0,Yes,No,,821,No,0.0,06m 06s,--,Europe , DJCWJF
2020-11-27 21:52:37,21,Crewmate,Loss,8.0,Yes,Yes,,807,No,0.0,05m 37s,--,Europe , ILAEVF
2021-01-06 10:19:46,22,Crewmate,Loss,5.0,No,No,,442,No,0.0,,---,Europe , XEWROF
2021-01-06 10:11:51,22,Imposter,Win,,,,2.0,315,No,,,+++,Europe , XEWROF
2021-01-06 10:05:13,22,Crewmate,Loss,6.0,Yes,Yes,,782,No,1.0,09m 47s,--,Europe , XEWROF
2021-01-06 09:46:20,22,Crewmate,Win,6.0,Yes,No,,988,No,0.0,12m 02s,++,Europe , XEWROF
2021-01-06 09:24:15,22,Crewmate,Win,6.0,Yes,Yes,,1047,No,0.0,11m 41s,++,Europe , XEWROF
2021-01-06 09:05:16,22,Crewmate,Win,6.0,Yes,Yes,,815,No,0.0,04m 26s,++,Europe , XEWROF
2021-01-06 08:49:57,22,Crewmate,Loss,5.0,No,Yes,,708,No,0.0,,---,Europe , XEWROF
2021-01-06 08:34:52,22,Crewmate,Loss,4.0,No,No,,613,No,0.0,,---,Europe , XEWROF
2021-01-06 08:22:59,22,Crewmate,Win,5.0,No,No,,330,No,1.0,,++,Europe , XEWROF
2021-01-06 08:16:05,22,Crewmate,Win,6.0,Yes,Yes,,717,No,1.0,08m 23s,++,Europe , XEWROF
2020-12-15 12:07:36,22,Crewmate,Loss,7.0,Yes,Yes,,386,No,0.0,05m 01s,--,Europe , RIZQCF
2020-12-11 13:13:49,22,Crewmate,Loss,7.0,Yes,Yes,,570,No,0.0,05m 40s,--,NA , JSICZF
2020-12-11 13:03:44,22,Crewmate,Win,7.0,Yes,Yes,,476,No,0.0,05m 57s,++,NA , JSICZF
2020-12-11 12:21:55,22,Crewmate,Win,1.0,No,No,,306,No,0.0,,++,NA , NNNSXQ
2020-12-11 12:13:59,22,Crewmate,Win,7.0,Yes,Yes,,546,No,0.0,05m 21s,++,NA , NNNSXQ
2020-12-11 12:02:54,22,Imposter,Win,,,,0.0,844,No,,,+++,NA , NNNSXQ
2020-12-11 11:45:28,22,Imposter,Loss,,,,3.0,356,No,,,-,NA , NNNSXQ
2020-12-11 11:38:14,22,Imposter,Loss,,,,2.0,1050,No,,,-,NA , NNNSXQ
2020-12-11 11:17:49,22,Crewmate,Win,7.0,Yes,No,,408,No,2.0,04m 01s,++,NA , OHNBGF
2020-12-11 11:10:20,22,Crewmate,Win,6.0,No,No,,423,No,0.0,,++,NA , OHNBGF
2020-12-11 11:02:26,22,Crewmate,Loss,5.0,No,No,,284,No,0.0,,,NA , OHNBGF
2020-12-11 10:56:33,22,Crewmate,Win,2.0,No,No,,259,No,0.0,04m 15s,,NA , OHNBGF
2020-12-11 10:51:03,22,Crewmate,Win,7.0,Yes,No,,600,No,3.0,05m 29s,++,NA , OHNBGF
2020-12-09 13:31:09,22,Crewmate,Win,7.0,Yes,No,,1274,No,0.0,16m 42s,++,Europe , RSOSIF
2020-12-07 04:20:56,22,Crewmate,Loss,6.0,No,No,,954,No,0.0,,---,NA , HUTXKF
2020-12-06 10:52:05,22,Crewmate,Loss,8.0,Yes,No,,948,No,2.0,14m 13s,--,Europe , RHZBNF
2020-12-06 10:34:15,22,Crewmate,Win,8.0,Yes,Yes,,981,No,0.0,10m 12s,++,Europe , RHZBNF
2020-12-06 10:13:13,22,Crewmate,Win,5.0,No,No,,388,No,1.0,,++,Europe , RHZBNF
2020-12-06 10:05:39,22,Crewmate,Win,8.0,Yes,No,,1082,No,1.0,09m 53s,++,Europe , RHZBNF
2020-12-05 12:08:12,22,Imposter,Win,,,,2.0,614,No,,,+++,Europe , PRAHIF
2020-12-05 11:56:29,22,Crewmate,Win,5.0,No,No,,646,No,2.0,,++,Europe , PRAHIF
2020-12-05 11:40:53,22,Imposter,Loss,,,,1.0,956,No,,,--,Europe , PRAHIF
2020-12-05 11:15:53,22,Crewmate,Loss,7.0,Yes,Yes,,640,No,2.0,10m 21s,--,Europe , PRAHIF
2020-12-01 13:55:14,22,Crewmate,Loss,7.0,Yes,Yes,,808,No,0.0,09m 40s,--,Europe , SADXGF
2020-12-01 13:37:14,22,Crewmate,Win,7.0,Yes,No,,746,No,0.0,12m 22s,++,Europe , SADXGF
2020-12-01 13:20:22,22,Crewmate,Win,5.0,No,Yes,,883,No,0.0,,++,Europe , SADXGF
